month,station,datetime,obs_type,obs_value,TMAX_F,country_code
10,25,18661017,0,2,35,11
10,25,18661016,0,2,35,11
12,25,18661219,0,2,35,11
12,27,18661230,0,2,35,12
12,22,18661221,0,2,35,9
3,21,18660314,0,2,35,8
3,21,18660315,0,2,35,8
11,25,18661104,0,2,35,11
12,25,18661220,0,2,35,11
2,22,18660220,0,2,35,9
12,21,18661212,0,2,35,8
5,25,18660518,0,2,35,11
3,22,18660303,0,2,35,9
2,21,18660220,0,2,35,8
1,25,18660126,0,2,36,11
1,24,18660123,0,2,36,10
12,25,18661207,0,2,36,11
12,25,18661224,0,2,36,11
12,5,18661218,0,2,36,2
5,25,18660529,0,2,36,11
8,25,18660812,0,2,36,11
6,25,18660601,0,2,36,11
1,21,18660107,0,2,36,8
11,5,18661122,0,2,36,2
11,5,18661123,0,2,36,2
1,22,18660113,0,2,36,9
3,21,18660310,0,2,36,8
11,22,18661121,0,2,36,9
12,5,18661204,0,2,36,2
11,22,18661118,0,2,36,9
11,17,18661105,0,2,36,4
3,15,18660313,0,2,36,4
11,9,18661125,0,2,36,4
3,15,18660308,0,2,36,4
10,13,18661031,0,2,36,4
1,28,18660114,0,2,36,13
3,16,18660329,0,2,36,4
3,14,18660329,0,2,36,4
3,15,18660306,0,2,36,4
11,9,18661121,0,2,36,4
1,16,18660116,0,2,36,4
12,28,18661210,0,2,36,13
1,9,18660130,0,2,36,4
5,25,18660523,0,2,36,11
1,28,18660131,0,2,36,13
3,8,18660330,0,2,36,4
1,9,18660118,0,2,36,4
4,25,18660424,0,2,36,11
12,20,18661218,0,2,36,7
11,16,18661105,0,2,36,4
12,20,18661201,0,2,36,7
1,15,18660116,0,2,36,4
1,16,18660118,0,2,36,4
11,13,18661121,0,2,36,4
1,16,18660101,0,2,36,4
3,16,18660328,0,2,36,4
12,27,18661219,0,2,36,12
11,8,18661103,0,2,36,4
2,28,18660209,0,2,36,13
12,13,18661225,0,2,36,4
1,15,18660111,0,2,36,4
1,28,18660125,0,2,36,13
11,15,18661124,0,2,36,4
1,28,18660102,0,2,36,13
3,14,18660323,0,2,36,4
3,8,18660328,0,2,36,4
3,15,18660328,0,2,36,4
3,9,18660328,0,2,36,4
3,14,18660312,0,2,36,4
12,17,18661219,0,2,36,4
2,14,18660212,0,2,36,4
11,11,18661122,0,2,36,4
3,9,18660309,0,2,36,4
11,16,18661104,0,2,36,4
3,8,18660324,0,2,36,4
11,14,18661122,0,2,36,4
3,14,18660324,0,2,36,4
12,22,18661212,0,2,36,9
3,21,18660306,0,2,36,8
3,21,18660305,0,2,36,8
3,5,18660315,0,2,36,2
11,20,18661121,0,2,36,7
1,5,18660109,0,2,36,2
12,24,18661219,0,2,36,10
1,22,18660107,0,2,36,9
1,27,18660110,0,2,36,12
5,25,18660531,0,2,36,11
1,24,18660104,0,2,36,10
12,6,18661231,0,2,36,3
12,25,18661221,0,2,36,11
11,20,18661119,0,2,36,7
2,20,18660219,0,2,36,7
7,25,18660720,0,2,36,11
3,22,18660310,0,2,36,9
12,5,18661203,0,2,36,2
11,20,18661128,0,2,36,7
11,20,18661129,0,2,36,7
1,20,18660113,0,2,36,7
12,5,18661202,0,3,37,2
3,22,18660314,0,3,37,9
3,21,18660303,0,3,37,8
5,25,18660512,0,3,37,11
10,25,18661013,0,3,37,11
12,6,18661225,0,3,37,3
1,22,18660105,0,3,37,9
1,23,18660123,0,3,37,10
12,20,18661209,0,3,37,7
9,25,18660911,0,3,37,11
12,15,18661201,0,3,37,4
11,11,18661124,0,3,37,4
3,8,18660326,0,3,37,4
3,8,18660313,0,3,37,4
3,20,18660316,0,3,37,7
12,24,18661205,0,3,37,10
3,8,18660305,0,3,37,4
3,16,18660315,0,3,37,4
11,20,18661123,0,3,37,7
2,14,18660219,0,3,37,4
3,13,18660312,0,3,37,4
12,22,18661209,0,3,37,9
12,14,18661206,0,3,37,4
12,28,18661217,0,3,37,13
2,28,18660225,0,3,37,13
3,15,18660324,0,3,37,4
3,16,18660324,0,3,37,4
2,15,18660227,0,3,37,4
3,13,18660323,0,3,37,4
11,21,18661121,0,3,37,8
3,14,18660331,0,3,37,4
11,8,18661126,0,3,37,4
3,8,18660315,0,3,37,4
11,8,18661117,0,3,37,4
3,16,18660323,0,3,37,4
3,9,18660322,0,3,37,4
12,11,18661222,0,3,37,4
12,20,18661212,0,3,37,7
3,11,18660328,0,3,37,4
12,10,18661222,0,3,37,4
1,21,18660113,0,3,37,8
1,15,18660131,0,3,37,4
1,20,18660106,0,3,37,7
1,14,18660103,0,3,37,4
1,26,18660110,0,3,37,12
1,23,18660122,0,3,37,10
1,13,18660113,0,3,37,4
11,8,18661102,0,3,37,4
1,9,18660119,0,3,37,4
1,5,18660128,0,3,37,2
2,9,18660209,0,3,37,4
12,16,18661224,0,3,37,4
2,28,18660208,0,3,37,13
2,14,18660214,0,3,37,4
2,15,18660212,0,3,37,4
1,14,18660101,0,3,37,4
1,26,18660111,0,3,37,12
11,14,18661105,0,3,37,4
2,16,18660214,0,3,37,4
12,9,18661224,0,3,37,4
10,25,18661030,0,3,37,11
12,21,18661209,0,3,37,8
11,5,18661129,0,3,37,2
5,25,18660530,0,3,37,11
3,21,18660321,0,3,37,8
11,22,18661129,0,3,37,9
3,20,18660311,0,3,37,7
12,5,18661220,0,3,37,2
12,20,18661203,0,3,37,7
1,24,18660101,0,3,37,10
11,22,18661123,0,3,37,9
4,25,18660420,0,3,37,11
2,20,18660223,0,3,37,7
11,22,18661128,0,3,37,9
3,5,18660330,0,3,37,2
3,22,18660323,0,3,37,9
1,23,18660121,0,3,37,10
1,24,18660109,0,3,37,10
12,20,18661216,0,3,37,7
11,22,18661119,0,3,37,9
1,5,18660120,0,3,38,2
12,5,18661205,0,3,38,2
11,5,18661120,0,3,38,2
1,21,18660105,0,3,38,8
2,21,18660214,0,3,38,8
10,25,18661012,0,3,38,11
8,25,18660801,0,3,38,11
11,6,18661120,0,3,38,3
3,27,18660302,0,3,38,12
10,25,18661019,0,3,38,11
1,23,18660120,0,3,38,10
11,25,18661109,0,3,38,11
2,23,18660210,0,3,38,10
12,28,18661227,0,3,38,13
2,14,18660210,0,3,38,4
11,13,18661103,0,3,38,4
11,14,18661103,0,3,38,4
3,21,18660323,0,3,38,8
11,12,18661121,0,3,38,4
12,17,18661206,0,3,38,4
10,13,18661024,0,3,38,4
2,5,18660226,0,3,38,2
2,13,18660210,0,3,38,4
11,9,18661105,0,3,38,4
11,28,18661125,0,3,38,13
1,28,18660111,0,3,38,13
12,12,18661222,0,3,38,4
12,16,18661222,0,3,38,4
11,13,18661105,0,3,38,4
3,22,18660321,0,3,38,9
1,15,18660112,0,3,38,4
4,28,18660408,0,3,38,13
3,16,18660313,0,3,38,4
12,8,18661203,0,3,38,4
3,9,18660327,0,3,38,4
3,11,18660327,0,3,38,4
1,16,18660130,0,3,38,4
1,6,18660109,0,3,38,3
12,19,18661231,0,3,38,6
3,16,18660312,0,3,38,4
3,13,18660314,0,3,38,4
3,16,18660311,0,3,38,4
11,13,18661117,0,3,38,4
1,9,18660116,0,3,38,4
3,15,18660314,0,3,38,4
3,16,18660314,0,3,38,4
4,13,18660402,0,3,38,4
1,15,18660103,0,3,38,4
3,11,18660316,0,3,38,4
1,16,18660113,0,3,38,4
10,17,18661031,0,3,38,4
3,13,18660331,0,3,38,4
3,14,18660316,0,3,38,4
1,28,18660101,0,3,38,13
3,26,18660304,0,3,38,12
4,25,18660414,0,3,38,11
12,16,18661202,0,3,38,4
3,26,18660303,0,3,38,12
1,15,18660119,0,3,38,4
11,17,18661102,0,3,38,4
1,24,18660113,0,3,38,10
1,22,18660110,0,3,38,9
3,11,18660322,0,3,38,4
4,17,18660407,0,3,38,4
11,21,18661128,0,3,38,8
4,14,18660407,0,3,38,4
4,8,18660407,0,3,38,4
12,8,18661224,0,3,38,4
12,13,18661224,0,3,38,4
1,23,18660109,0,3,38,10
11,8,18661127,0,3,38,4
2,28,18660218,0,3,38,13
2,15,18660219,0,3,38,4
4,16,18660407,0,3,38,4
12,9,18661223,0,3,38,4
11,5,18661121,0,3,38,2
3,21,18660309,0,3,38,8
10,25,18661004,0,3,38,11
2,5,18660223,0,3,38,2
2,27,18660216,0,3,38,12
1,24,18660111,0,3,38,10
12,20,18661202,0,3,38,7
3,20,18660331,0,3,38,7
1,20,18660102,0,3,38,7
3,22,18660309,0,4,38,9
3,22,18660322,0,4,38,9
2,22,18660214,0,4,38,9
3,21,18660322,0,4,38,8
5,25,18660520,0,4,38,11
1,21,18660110,0,4,38,8
1,6,18660112,0,4,38,3
2,6,18660228,0,4,38,3
12,24,18661227,0,4,38,10
12,5,18661209,0,4,38,2
11,21,18661129,0,4,38,8
10,25,18661003,0,4,38,11
1,5,18660113,0,4,38,2
11,27,18661118,0,4,38,12
1,24,18660108,0,4,38,10
12,22,18661202,0,4,38,9
11,25,18661102,0,4,38,11
1,24,18660127,0,4,38,10
2,25,18660207,0,4,39,11
9,25,18660928,0,4,39,11
2,20,18660215,0,4,39,7
1,20,18660103,0,4,39,7
5,25,18660505,0,4,39,11
2,27,18660217,0,4,39,12
9,25,18660926,0,4,39,11
1,23,18660107,0,4,39,10
1,5,18660110,0,4,39,2
1,5,18660123,0,4,39,2
9,25,18660909,0,4,39,11
2,27,18660226,0,4,39,12
5,25,18660519,0,4,39,11
11,27,18661119,0,4,39,12
1,23,18660103,0,4,39,10
1,20,18660110,0,4,39,7
1,5,18660116,0,4,39,2
9,25,18660930,0,4,39,11
1,23,18660106,0,4,39,10
11,15,18661121,0,4,39,4
2,28,18660210,0,4,39,13
3,14,18660314,0,4,39,4
3,15,18660315,0,4,39,4
12,28,18661202,0,4,39,13
3,27,18660301,0,4,39,12
3,6,18660301,0,4,39,3
9,25,18660925,0,4,39,11
11,9,18661103,0,4,39,4
2,16,18660210,0,4,39,4
3,14,18660315,0,4,39,4
1,9,18660125,0,4,39,4
2,26,18660227,0,4,39,12
11,14,18661121,0,4,39,4
2,8,18660228,0,4,39,4
12,17,18661224,0,4,39,4
3,8,18660314,0,4,39,4
10,13,18661026,0,4,39,4
2,9,18660219,0,4,39,4
3,15,18660329,0,4,39,4
3,22,18660318,0,4,39,9
3,11,18660329,0,4,39,4
3,11,18660324,0,4,39,4
12,20,18661229,0,4,39,7
3,15,18660330,0,4,39,4
3,16,18660330,0,4,39,4
12,9,18661201,0,4,39,4
4,15,18660407,0,4,39,4
11,16,18661130,0,4,39,4
3,5,18660311,0,4,39,2
3,9,18660331,0,4,39,4
4,8,18660425,0,4,39,4
2,9,18660220,0,4,39,4
11,17,18661117,0,4,39,4
1,28,18660130,0,4,39,13
3,16,18660316,0,4,39,4
12,9,18661209,0,4,39,4
2,8,18660227,0,4,39,4
10,13,18661025,0,4,39,4
2,8,18660212,0,4,39,4
1,15,18660101,0,4,39,4
11,17,18661106,0,4,39,4
12,8,18661206,0,4,39,4
2,26,18660212,0,4,39,12
3,15,18660322,0,4,39,4
11,11,18661130,0,4,39,4
8,25,18660814,0,4,39,11
12,26,18661230,0,4,39,12
4,17,18660424,0,4,39,4
11,13,18661126,0,4,39,4
12,9,18661206,0,4,39,4
12,20,18661217,0,4,39,7
1,20,18660104,0,4,39,7
12,20,18661220,0,4,39,7
11,21,18661119,0,4,39,8
2,21,18660219,0,4,39,8
12,24,18661231,0,4,39,10
3,22,18660311,0,4,39,9
1,24,18660102,0,4,39,10
1,24,18660122,0,4,39,10
1,23,18660102,0,4,39,10
4,25,18660427,0,4,39,11
11,20,18661125,0,4,39,7
5,25,18660524,0,4,39,11
12,21,18661202,0,4,39,8
12,20,18661227,0,4,39,7
12,21,18661231,0,4,39,8
12,22,18661231,0,4,39,9
6,25,18660602,0,4,39,11
2,20,18660214,0,4,39,7
12,20,18661231,0,4,39,7
11,21,18661123,0,4,39,8
5,25,18660522,0,4,39,11
11,22,18661126,0,4,39,9
1,5,18660111,0,4,39,2
3,22,18660316,0,4,39,9
12,22,18661203,0,4,39,9
12,6,18661220,0,4,39,3
2,5,18660201,0,4,39,2
2,25,18660209,0,4,40,11
3,27,18660319,0,4,40,12
4,25,18660426,0,4,40,11
11,24,18661130,0,4,40,10
1,20,18660128,0,4,40,7
11,20,18661124,0,4,40,7
3,20,18660323,0,4,40,7
9,25,18660920,0,4,40,11
3,21,18660311,0,4,40,8
3,22,18660320,0,4,40,9
11,22,18661125,0,4,40,9
1,22,18660111,0,4,40,9
12,22,18661229,0,4,40,9
12,20,18661228,0,4,40,7
2,22,18660219,0,4,40,9
1,22,18660102,0,4,40,9
1,5,18660115,0,4,40,2
12,28,18661216,0,4,40,13
10,9,18661025,0,4,40,4
10,8,18661031,0,4,40,4
11,21,18661127,0,4,40,8
10,17,18661027,0,4,40,4
3,28,18660306,0,4,40,13
10,17,18661026,0,4,40,4
11,25,18661113,0,4,40,11
9,25,18660929,0,4,40,11
3,20,18660317,0,4,40,7
3,15,18660327,0,4,40,4
8,25,18660831,0,4,40,11
12,13,18661206,0,4,40,4
12,5,18661227,0,4,40,2
4,17,18660406,0,4,40,4
12,11,18661210,0,4,40,4
12,10,18661217,0,4,40,4
5,13,18660502,0,4,40,4
3,26,18660305,0,4,40,12
11,9,18661117,0,4,40,4
2,26,18660216,0,4,40,12
1,26,18660104,0,4,40,12
3,28,18660307,0,4,40,13
10,8,18661029,0,4,40,4
2,28,18660213,0,4,40,13
4,13,18660425,0,4,40,4
12,15,18661222,0,4,40,4
3,20,18660321,0,4,40,7
11,12,18661116,0,4,40,4
12,28,18661219,0,4,40,13
3,16,18660331,0,4,40,4
3,27,18660304,0,4,40,12
2,28,18660201,0,4,40,13
2,8,18660213,0,4,40,4
1,27,18660111,0,4,40,12
11,12,18661129,0,4,40,4
3,8,18660316,0,4,40,4
1,15,18660130,0,4,40,4
11,28,18661105,0,4,40,13
11,28,18661126,0,4,40,13
11,8,18661113,0,4,40,4
12,28,18661203,0,4,40,13
2,16,18660221,0,4,40,4
12,13,18661204,0,4,40,4
2,8,18660219,0,4,40,4
11,6,18661119,0,4,40,3
3,9,18660323,0,4,40,4
4,11,18660402,0,4,40,4
11,27,18661129,0,4,40,12
3,28,18660320,0,4,40,13
2,9,18660221,0,4,40,4
10,14,18661025,0,4,40,4
2,15,18660214,0,4,40,4
12,8,18661205,0,4,40,4
3,9,18660315,0,4,40,4
2,26,18660226,0,4,40,12
11,8,18661112,0,4,40,4
1,28,18660112,0,4,40,13
3,5,18660321,0,4,40,2
4,17,18660425,0,4,40,4
1,26,18660108,0,4,40,12
10,17,18661025,0,4,40,4
4,16,18660408,0,4,40,4
11,5,18661128,0,4,40,2
12,22,18661220,0,4,40,9
6,25,18660604,0,4,40,11
12,21,18661229,0,4,40,8
11,22,18661127,0,4,40,9
12,21,18661203,0,4,40,8
1,22,18660103,0,4,40,9
11,20,18661127,0,4,40,7
11,21,18661126,0,4,40,8
1,24,18660107,0,5,40,10
11,22,18661115,0,5,40,9
11,5,18661111,0,5,40,2
2,6,18660213,0,5,40,3
5,25,18660521,0,5,40,11
1,20,18660108,0,5,40,7
11,6,18661117,0,5,40,3
9,25,18660927,0,5,40,11
1,23,18660104,0,5,40,10
10,25,18661001,0,5,40,11
12,24,18661202,0,5,40,10
9,25,18660917,0,5,40,11
2,23,18660207,0,5,40,10
2,23,18660209,0,5,40,10
12,24,18661212,0,5,41,10
3,22,18660328,0,5,41,9
12,23,18661231,0,5,41,10
1,23,18660108,0,5,41,10
2,22,18660223,0,5,41,9
11,21,18661125,0,5,41,8
10,25,18661010,0,5,41,11
1,6,18660127,0,5,41,3
2,27,18660218,0,5,41,12
2,22,18660215,0,5,41,9
3,27,18660305,0,5,41,12
11,6,18661129,0,5,41,3
5,25,18660527,0,5,41,11
3,6,18660309,0,5,41,3
10,25,18661022,0,5,41,11
7,25,18660725,0,5,41,11
1,27,18660108,0,5,41,12
3,20,18660310,0,5,41,7
12,22,18661217,0,5,41,9
11,20,18661115,0,5,41,7
1,21,18660102,0,5,41,8
3,5,18660329,0,5,41,2
9,25,18660923,0,5,41,11
1,24,18660112,0,5,41,10
3,20,18660328,0,5,41,7
1,24,18660126,0,5,41,10
2,27,18660212,0,5,41,12
10,20,18661027,0,5,41,7
10,25,18661009,0,5,41,11
1,24,18660103,0,5,41,10
12,26,18661229,0,5,41,12
2,9,18660214,0,5,41,4
10,5,18661026,0,5,41,2
2,9,18660217,0,5,41,4
4,16,18660401,0,5,41,4
2,15,18660221,0,5,41,4
3,9,18660330,0,5,41,4
11,17,18661116,0,5,41,4
11,16,18661103,0,5,41,4
7,25,18660708,0,5,41,11
11,16,18661116,0,5,41,4
10,9,18661027,0,5,41,4
1,28,18660118,0,5,41,13
10,9,18661024,0,5,41,4
12,12,18661224,0,5,41,4
2,26,18660214,0,5,41,12
2,23,18660208,0,5,41,10
1,9,18660117,0,5,41,4
11,11,18661117,0,5,41,4
11,17,18661126,0,5,41,4
12,9,18661202,0,5,41,4
2,5,18660220,0,5,41,2
4,16,18660402,0,5,41,4
12,9,18661204,0,5,41,4
12,22,18661228,0,5,41,9
11,9,18661130,0,5,41,4
3,11,18660311,0,5,41,4
10,16,18661031,0,5,41,4
12,8,18661204,0,5,41,4
10,11,18661031,0,5,41,4
12,24,18661230,0,5,41,10
12,10,18661210,0,5,41,4
2,28,18660228,0,5,41,13
2,23,18660215,0,5,41,10
3,26,18660306,0,5,41,12
3,26,18660301,0,5,41,12
10,25,18661005,0,5,41,11
1,26,18660109,0,5,41,12
11,5,18661118,0,5,41,2
3,9,18660312,0,5,41,4
12,16,18661223,0,5,41,4
10,9,18661026,0,5,41,4
11,14,18661106,0,5,41,4
3,15,18660301,0,5,41,4
3,27,18660313,0,5,41,12
1,22,18660101,0,5,41,9
12,22,18661211,0,5,41,9
1,20,18660127,0,5,41,7
11,20,18661111,0,5,41,7
6,25,18660614,0,5,41,11
8,25,18660803,0,5,41,11
1,24,18660121,0,5,41,10
3,27,18660303,0,5,41,12
3,6,18660305,0,5,41,3
11,23,18661130,0,5,41,10
3,6,18660314,0,5,41,3
3,27,18660312,0,5,41,12
10,25,18661031,0,5,41,11
2,24,18660210,0,5,41,10
3,20,18660322,0,5,42,7
3,20,18660327,0,5,42,7
12,22,18661227,0,5,42,9
12,22,18661216,0,5,42,9
11,20,18661126,0,5,42,7
6,25,18660617,0,5,42,11
2,23,18660211,0,5,42,10
10,25,18661002,0,5,42,11
10,25,18661011,0,5,42,11
12,21,18661228,0,5,42,8
1,22,18660127,0,5,42,9
11,22,18661111,0,5,42,9
12,27,18661229,0,5,42,12
12,6,18661201,0,5,42,3
2,21,18660223,0,5,42,8
12,20,18661211,0,5,42,7
12,21,18661217,0,5,42,8
4,27,18660430,0,5,42,12
1,23,18660124,0,5,42,10
1,22,18660131,0,5,42,9
1,21,18660112,0,5,42,8
1,21,18660104,0,5,42,8
12,6,18661202,0,5,42,3
11,21,18661124,0,5,42,8
1,21,18660111,0,5,42,8
1,20,18660131,0,5,42,7
1,27,18660125,0,6,42,12
1,23,18660105,0,6,42,10
1,20,18660111,0,6,42,7
3,6,18660302,0,6,42,3
1,22,18660112,0,6,42,9
3,22,18660304,0,6,42,9
9,25,18660901,0,6,42,11
11,22,18661124,0,6,42,9
6,25,18660615,0,6,42,11
2,27,18660219,0,6,42,12
1,20,18660114,0,6,42,7
12,21,18661227,0,6,42,8
12,6,18661208,0,6,42,3
12,5,18661211,0,6,42,2
3,26,18660302,0,6,42,12
12,6,18661230,0,6,42,3
2,26,18660217,0,6,42,12
3,15,18660316,0,6,42,4
12,10,18661224,0,6,42,4
3,11,18660313,0,6,42,4
11,16,18661102,0,6,42,4
10,12,18661024,0,6,42,4
2,5,18660224,0,6,42,2
4,15,18660402,0,6,42,4
12,24,18661203,0,6,42,10
3,11,18660315,0,6,42,4
11,25,18661105,0,6,42,11
2,28,18660227,0,6,42,13
12,17,18661203,0,6,42,4
2,26,18660218,0,6,42,12
4,15,18660403,0,6,42,4
10,8,18661024,0,6,42,4
1,15,18660118,0,6,42,4
11,12,18661103,0,6,42,4
8,25,18660813,0,6,42,11
2,22,18660228,0,6,42,9
12,14,18661203,0,6,42,4
12,13,18661203,0,6,42,4
3,8,18660301,0,6,42,4
11,15,18661105,0,6,42,4
11,17,18661113,0,6,42,4
12,10,18661205,0,6,42,4
3,5,18660316,0,6,42,2
2,28,18660220,0,6,42,13
1,21,18660103,0,6,42,8
3,26,18660319,0,6,42,12
2,13,18660222,0,6,42,4
12,14,18661224,0,6,42,4
10,15,18661031,0,6,42,4
1,15,18660102,0,6,42,4
10,13,18661030,0,6,42,4
2,24,18660211,0,6,42,10
12,28,18661225,0,6,42,13
3,9,18660324,0,6,42,4
2,6,18660220,0,6,42,3
11,12,18661105,0,6,42,4
1,26,18660105,0,6,42,12
11,15,18661130,0,6,42,4
11,14,18661126,0,6,42,4
2,20,18660225,0,6,42,7
10,9,18661031,0,6,42,4
3,22,18660324,0,6,42,9
3,11,18660331,0,6,42,4
1,24,18660106,0,6,42,10
3,27,18660309,0,6,42,12
4,13,18660424,0,6,42,4
1,24,18660114,0,6,42,10
3,28,18660327,0,6,42,13
12,13,18661205,0,6,42,4
5,9,18660502,0,6,42,4
4,16,18660406,0,6,42,4
3,11,18660312,0,6,42,4
10,12,18661031,0,6,42,4
12,24,18661204,0,6,42,10
12,23,18661203,0,6,42,10
12,24,18661225,0,6,42,10
2,22,18660213,0,6,42,9
7,25,18660730,0,6,42,11
11,25,18661108,0,6,42,11
2,5,18660225,0,6,42,2
12,5,18661231,0,6,42,2
12,27,18661220,0,6,42,12
2,23,18660225,0,6,42,10
2,27,18660225,0,6,42,12
12,25,18661204,0,6,42,11
3,20,18660304,0,6,42,7
12,20,18661219,0,6,42,7
3,5,18660328,0,6,42,2
11,25,18661106,0,6,42,11
11,21,18661111,0,6,42,8
3,22,18660301,0,6,42,9
12,6,18661211,0,6,42,3
4,5,18660423,0,6,43,2
10,5,18661027,0,6,43,2
11,6,18661121,0,6,43,3
1,5,18660112,0,6,43,2
12,25,18661205,0,6,43,11
12,24,18661210,0,6,43,10
10,25,18661020,0,6,43,11
2,23,18660206,0,6,43,10
2,21,18660225,0,6,43,8
10,22,18661026,0,6,43,9
1,22,18660104,0,6,43,9
12,5,18661229,0,6,43,2
3,21,18660320,0,6,43,8
8,25,18660829,0,6,43,11
1,20,18660124,0,6,43,7
1,24,18660120,0,6,43,10
1,21,18660126,0,6,43,8
1,22,18660109,0,6,43,9
1,20,18660125,0,6,43,7
7,25,18660703,0,6,43,11
1,23,18660115,0,6,43,10
3,20,18660329,0,6,43,7
12,23,18661201,0,6,43,10
3,6,18660310,0,6,43,3
2,22,18660225,0,6,43,9
1,21,18660131,0,6,43,8
3,22,18660327,0,6,43,9
2,21,18660213,0,6,43,8
2,21,18660215,0,6,43,8
2,5,18660219,0,6,43,2
2,24,18660208,0,6,43,10
3,22,18660312,0,6,43,9
3,5,18660304,0,6,43,2
11,5,18661127,0,6,43,2
3,6,18660304,0,6,43,3
9,25,18660924,0,6,43,11
12,24,18661216,0,6,43,10
2,24,18660215,0,6,43,10
2,5,18660214,0,6,43,2
1,22,18660108,0,6,43,9
3,20,18660314,0,6,43,7
3,15,18660323,0,6,43,4
2,27,18660220,0,6,43,12
4,14,18660424,0,6,43,4
3,19,18660301,0,6,43,6
12,8,18661207,0,6,43,4
3,14,18660301,0,6,43,4
11,8,18661101,0,6,43,4
2,15,18660210,0,6,43,4
3,16,18660301,0,6,43,4
11,13,18661113,0,6,43,4
3,26,18660307,0,6,43,12
3,27,18660307,0,6,43,12
11,9,18661116,0,6,43,4
4,14,18660425,0,6,43,4
3,14,18660302,0,6,43,4
12,26,18661207,0,6,43,12
5,13,18660501,0,6,43,4
12,22,18661210,0,6,43,9
1,22,18660126,0,6,43,9
1,15,18660113,0,6,43,4
10,8,18661030,0,6,43,4
10,16,18661025,0,6,43,4
3,27,18660306,0,6,43,12
3,14,18660303,0,6,43,4
1,9,18660120,0,6,43,4
10,13,18661027,0,6,43,4
4,17,18660426,0,6,43,4
11,17,18661112,0,6,43,4
11,14,18661117,0,6,43,4
1,6,18660101,0,6,43,3
11,13,18661106,0,6,43,4
10,14,18661026,0,6,43,4
11,22,18661110,0,6,43,9
2,28,18660221,0,6,43,13
3,27,18660320,0,6,43,12
3,9,18660316,0,6,43,4
11,16,18661126,0,6,43,4
2,27,18660213,0,6,43,12
12,28,18661218,0,6,43,13
3,9,18660314,0,6,43,4
12,10,18661206,0,6,43,4
11,13,18661119,0,6,43,4
11,26,18661118,0,6,43,12
4,9,18660425,0,6,43,4
12,15,18661206,0,6,43,4
12,16,18661206,0,6,43,4
1,20,18660112,0,6,43,7
12,16,18661203,0,6,43,4
2,20,18660227,0,6,43,7
11,13,18661120,0,6,43,4
1,27,18660109,0,6,43,12
10,8,18661025,0,6,43,4
2,26,18660211,0,6,43,12
1,13,18660119,0,6,43,4
1,5,18660124,0,6,43,2
10,21,18661026,0,6,43,8
11,12,18661120,0,6,43,4
2,9,18660201,0,6,43,4
11,26,18661116,0,6,43,12
12,6,18661214,0,6,43,3
11,25,18661107,0,6,43,11
12,24,18661211,0,6,43,10
2,20,18660226,0,6,43,7
12,23,18661205,0,6,43,10
1,20,18660126,0,6,43,7
4,25,18660413,0,6,43,11
12,20,18661210,0,6,43,7
5,25,18660528,0,6,43,11
3,6,18660308,0,6,43,3
10,6,18661027,0,6,43,3
10,20,18661029,0,6,43,7
10,20,18661026,0,6,43,7
1,23,18660126,0,6,43,10
9,25,18660922,0,6,43,11
1,23,18660113,0,6,43,10
2,20,18660216,0,6,43,7
1,22,18660117,0,6,43,9
1,24,18660115,0,6,43,10
2,6,18660214,0,6,43,3
1,24,18660119,0,6,43,10
3,21,18660326,0,6,43,8
11,5,18661124,0,6,43,2
4,21,18660430,0,6,43,8
1,6,18660106,0,6,43,3
2,22,18660216,0,6,43,9
3,24,18660317,0,6,43,10
10,5,18661024,0,6,43,2
1,21,18660109,0,6,43,8
3,5,18660312,0,6,43,2
3,22,18660326,0,6,43,9
3,22,18660329,0,6,43,9
8,25,18660830,0,6,43,11
2,5,18660215,0,6,43,2
1,22,18660125,0,6,43,9
8,25,18660828,0,6,43,11
12,27,18661207,0,6,43,12
10,22,18661028,0,6,43,9
12,24,18661214,0,6,43,10
3,24,18660319,0,6,44,10
4,25,18660412,0,6,44,11
2,21,18660218,0,6,44,8
8,25,18660822,0,6,44,11
3,6,18660303,0,6,44,3
1,21,18660108,0,6,44,8
1,23,18660114,0,6,44,10
10,20,18661028,0,6,44,7
3,5,18660322,0,6,44,2
3,6,18660306,0,6,44,3
12,23,18661202,0,6,44,10
11,5,18661119,0,6,44,2
2,22,18660204,0,6,44,9
3,6,18660313,0,6,44,3
10,5,18661028,0,6,44,2
12,24,18661221,0,6,44,10
2,5,18660213,0,6,44,2
10,22,18661027,0,6,44,9
11,5,18661126,0,6,44,2
3,20,18660318,0,6,44,7
2,20,18660201,0,6,44,7
2,6,18660218,0,6,44,3
11,5,18661125,0,7,44,2
11,6,18661128,0,7,44,3
1,24,18660105,0,7,44,10
11,27,18661127,0,7,44,12
10,25,18661007,0,7,44,11
1,27,18660105,0,7,44,12
12,22,18661230,0,7,44,9
12,21,18661220,0,7,44,8
6,25,18660603,0,7,44,11
2,27,18660211,0,7,44,12
11,27,18661120,0,7,44,12
12,24,18661207,0,7,44,10
12,27,18661221,0,7,44,12
2,21,18660216,0,7,44,8
3,27,18660318,0,7,44,12
1,22,18660130,0,7,44,9
2,14,18660223,0,7,44,4
4,14,18660402,0,7,44,4
10,11,18661026,0,7,44,4
12,26,18661201,0,7,44,12
2,13,18660223,0,7,44,4
3,26,18660314,0,7,44,12
2,16,18660222,0,7,44,4
3,11,18660314,0,7,44,4
