country_code,station,datetime,obs_type,obs_value,TMAX_F,month
CA,17,680910,1,3,38,4
CA,14,680874,1,3,38,3
CA,17,681152,1,3,38,12
ITE,25,680848,1,3,38,2
USC,29,681170,1,3,38,12
GM,22,681175,1,3,38,12
GME,23,681151,1,3,38,12
BE,7,680883,1,3,38,3
CA,14,680894,1,3,38,3
USC,29,681152,1,3,38,12
CA,17,680880,1,3,38,3
CA,17,680893,1,3,38,3
ITE,25,680818,1,3,38,1
GME,23,680871,1,3,38,2
USC,29,681160,1,3,38,12
EZE,21,680879,1,3,38,3
CA,17,681170,1,3,38,12
UK,28,680859,1,3,38,2
USC,29,681172,1,3,38,12
CA,14,681148,1,3,38,12
USC,29,681145,1,3,38,11
CA,17,681177,1,3,38,12
UK,28,680889,1,3,38,3
BE,7,680886,1,3,38,3
GM,22,680828,1,3,38,1
SZ,26,681091,1,3,38,10
SZ,26,680915,1,3,38,4
UK,28,680891,1,3,38,3
BE,7,680864,1,3,38,2
GM,22,680878,1,3,38,3
GME,23,680869,1,3,38,2
GME,23,680868,1,3,38,2
AU,6,681169,1,3,38,12
ITE,25,680878,1,3,38,3
EZE,21,681136,1,3,38,11
BE,7,680898,1,3,38,3
SZ,26,680871,1,3,38,2
GM,22,681148,1,3,38,12
BE,7,680899,1,3,38,3
GM,22,681154,1,3,38,12
UK,27,680860,1,3,38,2
EZE,21,680903,1,3,38,4
BE,7,680885,1,3,38,3
SZ,26,681109,1,3,38,10
GME,23,680820,1,3,38,1
BE,7,680893,1,3,38,3
ITE,25,680857,1,3,38,2
BE,7,681171,1,3,38,12
UK,28,680841,1,3,38,1
BE,7,680841,1,3,38,1
BE,7,680840,1,3,38,1
BE,7,680860,1,4,38,2
UK,27,680859,1,4,38,2
SZ,26,681097,1,4,38,10
AU,6,680828,1,4,38,1
BE,7,680819,1,4,38,1
UK,28,680846,1,4,38,2
GM,22,680869,1,4,38,2
GME,23,681166,1,4,38,12
GME,23,680817,1,4,38,1
EZE,21,680870,1,4,38,2
GME,23,680870,1,4,38,2
EZE,21,680820,1,4,38,1
SZ,26,681087,1,4,38,10
SZ,26,680923,1,4,38,4
BE,7,680884,1,4,38,3
GM,22,680881,1,4,38,3
ITE,24,680842,1,4,38,1
AU,6,681163,1,4,38,12
ITE,25,680826,1,4,38,1
GM,22,681176,1,4,38,12
UK,27,680840,1,4,38,1
GM,22,681152,1,4,38,12
GM,22,680875,1,4,38,3
GME,23,680875,1,4,38,3
SZ,26,680944,1,4,38,5
GM,22,680820,1,4,38,1
ITE,25,681158,1,4,38,12
UK,27,680836,1,4,38,1
SZ,26,680947,1,4,38,5
GM,22,680897,1,4,38,3
ITE,25,680854,1,4,38,2
UK,27,680814,1,4,38,1
ITE,25,681177,1,4,38,12
AU,6,680871,1,4,38,2
ITE,25,680842,1,4,38,1
ITE,25,680816,1,4,38,1
SZ,26,680994,1,4,39,7
EZE,21,680902,1,4,39,3
EZE,21,681157,1,4,39,12
EZE,21,681154,1,4,39,12
BE,7,681166,1,4,39,12
EZE,21,680882,1,4,39,3
SZ,26,681093,1,4,39,10
AU,6,680873,1,4,39,3
GME,23,681153,1,4,39,12
EZE,21,680881,1,4,39,3
AU,6,680870,1,4,39,2
GME,23,680881,1,4,39,3
UK,28,680850,1,4,39,2
ITE,25,680825,1,4,39,1
EZE,21,681137,1,4,39,11
EZE,21,681153,1,4,39,12
AU,6,681170,1,4,39,12
GME,23,681177,1,4,39,12
GM,22,681166,1,4,39,12
GME,23,681154,1,4,39,12
ITE,25,681162,1,4,39,12
AU,6,681131,1,4,39,11
EZE,21,680880,1,4,39,3
GME,23,681175,1,4,39,12
GME,23,680828,1,4,39,1
BE,7,680889,1,4,39,3
ITE,25,680838,1,4,39,1
GME,23,680844,1,4,39,2
AU,6,680876,1,4,39,3
EZE,21,680863,1,4,39,2
SZ,26,680952,1,4,39,5
GM,22,680902,1,4,39,3
GM,22,681129,1,4,39,11
GM,22,680819,1,4,39,1
GM,22,681162,1,4,39,12
EZE,21,680828,1,4,39,1
CA,17,681140,1,4,39,11
ITE,25,681174,1,4,39,12
CA,14,681146,1,4,39,11
USC,29,681171,1,4,39,12
EZE,21,681165,1,4,39,12
CA,14,681137,1,4,39,11
CA,17,681173,1,4,39,12
CA,17,680897,1,4,39,3
BE,7,680816,1,4,39,1
CA,17,680885,1,4,39,3
SZ,26,680909,1,4,39,4
BE,7,681168,1,4,39,12
CA,14,680870,1,4,39,2
GM,22,680879,1,4,39,3
BE,7,681167,1,4,39,12
ITE,25,680846,1,4,39,2
CA,14,681141,1,4,39,11
BE,7,680901,1,4,39,3
EZE,21,681129,1,4,39,11
SZ,26,681102,1,4,39,10
SZ,26,680938,1,4,39,5
ITE,24,680829,1,4,39,1
SZ,26,681169,1,4,39,12
UK,28,680829,1,4,39,1
GM,22,680889,1,4,39,3
SZ,26,681086,1,4,39,10
SZ,26,680948,1,4,39,5
GM,22,680876,1,4,39,3
ITE,25,681172,1,4,39,12
BE,7,680818,1,4,39,1
EZE,21,680901,1,4,39,3
ITE,25,681167,1,4,39,12
BE,7,680865,1,4,39,2
GM,22,681153,1,4,39,12
GM,22,680843,1,4,39,1
ITE,24,681161,1,4,39,12
BE,7,680848,1,4,39,2
SZ,26,680933,1,4,39,5
AU,6,680884,1,4,39,3
UK,27,680825,1,4,39,1
UK,28,680899,1,4,39,3
GM,22,680867,1,4,39,2
BE,7,680890,1,4,39,3
GM,22,680870,1,4,39,2
UK,27,680830,1,4,39,1
BE,7,680894,1,4,39,3
BE,7,680880,1,4,39,3
EZE,21,680817,1,4,39,1
BE,7,680887,1,4,39,3
ITE,25,681173,1,4,39,12
SZ,26,680911,1,4,39,4
ITE,25,681136,1,4,40,11
BE,7,680837,1,4,40,1
SZ,26,680838,1,4,40,1
ITE,25,680824,1,4,40,1
ITE,25,681169,1,4,40,12
SZ,26,680941,1,4,40,5
ITE,25,680839,1,4,40,1
AU,6,680835,1,4,40,1
SZ,26,681054,1,4,40,8
GME,23,681130,1,4,40,11
ITE,25,680851,1,4,40,2
AU,6,680881,1,4,40,3
GME,23,681150,1,4,40,12
AU,6,680861,1,4,40,2
AU,6,680823,1,4,40,1
GME,23,680821,1,4,40,1
BE,7,681160,1,4,40,12
AU,6,680840,1,4,40,1
ITE,25,680895,1,4,40,3
UK,28,680863,1,4,40,2
GME,23,680882,1,4,40,3
ITE,24,680891,1,4,40,3
UK,28,681160,1,4,40,12
CA,17,680847,1,4,40,2
CA,17,681156,1,4,40,12
USC,29,681156,1,4,40,12
AU,6,681133,1,4,40,11
USC,29,681167,1,4,40,12
CA,14,681111,1,4,40,10
SZ,26,681031,1,4,40,8
BE,7,680828,1,4,40,1
ITE,25,680900,1,4,40,3
USC,29,681144,1,4,40,11
CA,14,681138,1,4,40,11
UK,27,681177,1,4,40,12
UK,28,680885,1,4,40,3
UK,28,680884,1,4,40,3
ITE,24,681163,1,4,40,12
EZE,21,680904,1,4,40,4
USC,29,681175,1,4,40,12
ITE,25,681166,1,4,40,12
UK,28,680842,1,4,40,1
AU,6,680863,1,4,40,2
GME,23,680824,1,4,40,1
ITE,24,681158,1,4,40,12
BE,7,681172,1,4,40,12
CA,17,681145,1,4,40,11
CA,17,681172,1,4,40,12
CA,17,681171,1,4,40,12
CA,17,680874,1,4,40,3
EZE,21,680897,1,4,40,3
ITE,24,680849,1,4,40,2
ITE,25,681165,1,4,40,12
GM,22,680898,1,4,40,3
AU,6,680879,1,4,40,3
SZ,26,681032,1,4,40,8
SZ,26,680908,1,4,40,4
ITE,25,680843,1,4,40,1
GM,22,681165,1,4,40,12
AU,6,681129,1,4,40,11
AU,6,680896,1,4,40,3
ITE,24,680851,1,4,40,2
AU,6,680875,1,4,40,3
AU,6,680883,1,4,40,3
GM,22,681177,1,4,40,12
ITE,24,680858,1,5,40,2
ITE,25,680837,1,5,40,1
GM,22,680874,1,5,40,3
AU,6,680889,1,5,40,3
AU,6,680887,1,5,40,3
ITE,25,680821,1,5,40,1
GME,23,681157,1,5,40,12
AU,6,681138,1,5,40,11
ITE,25,681157,1,5,40,12
GM,22,680903,1,5,40,4
UK,27,680862,1,5,40,2
BE,7,680895,1,5,40,3
AU,6,680880,1,5,40,3
BE,7,681156,1,5,40,12
UK,27,680853,1,5,40,2
BE,7,680849,1,5,40,2
SZ,26,681139,1,5,40,11
SZ,26,680914,1,5,40,4
SZ,26,680993,1,5,40,6
BE,7,680881,1,5,41,3
ITE,24,680846,1,5,41,2
GME,23,680880,1,5,41,3
BE,7,681161,1,5,41,12
SZ,26,680945,1,5,41,5
ITE,24,680860,1,5,41,2
ITE,25,680823,1,5,41,1
GME,23,681129,1,5,41,11
GME,23,680827,1,5,41,1
ITE,24,681157,1,5,41,12
ITE,24,681172,1,5,41,12
GME,23,680898,1,5,41,3
ITE,25,680897,1,5,41,3
EZE,21,680869,1,5,41,2
UK,28,680897,1,5,41,3
ITE,24,681168,1,5,41,12
ITE,24,680830,1,5,41,1
ITE,24,681162,1,5,41,12
UK,28,680861,1,5,41,2
GME,23,680822,1,5,41,1
SZ,26,680919,1,5,41,4
BE,7,680879,1,5,41,3
GM,22,680880,1,5,41,3
BE,7,680862,1,5,41,2
GM,22,680868,1,5,41,2
UK,28,680882,1,5,41,3
UK,28,680896,1,5,41,3
GM,22,680827,1,5,41,1
UK,28,680888,1,5,41,3
EZE,21,680874,1,5,41,3
EZE,21,680821,1,5,41,1
CA,14,681125,1,5,41,11
ITE,24,680816,1,5,41,1
CA,14,680865,1,5,41,2
GM,22,681130,1,5,41,11
EZE,21,680840,1,5,41,1
CA,17,680912,1,5,41,4
CA,17,681114,1,5,41,10
ITE,24,680843,1,5,41,1
CA,14,681143,1,5,41,11
ITE,24,681177,1,5,41,12
CA,14,681134,1,5,41,11
AU,6,680878,1,5,41,3
EZE,21,680827,1,5,41,1
ITE,25,681168,1,5,41,12
UK,28,681157,1,5,41,12
ITE,25,680896,1,5,41,3
ITE,24,680900,1,5,41,3
EZE,21,681148,1,5,41,12
SZ,26,681043,1,5,41,8
ITE,24,680865,1,5,41,2
GME,23,680873,1,5,41,3
CA,14,680866,1,5,41,2
CA,17,681122,1,5,41,11
BE,7,680820,1,5,41,1
GM,22,680844,1,5,41,2
GM,22,680824,1,5,41,1
UK,28,680878,1,5,41,3
BE,7,680882,1,5,41,3
UK,27,680863,1,5,41,2
UK,28,680827,1,5,41,1
GM,22,680817,1,5,41,1
GM,22,680871,1,5,41,2
UK,28,681158,1,5,41,12
BE,7,680896,1,5,41,3
SZ,26,680937,1,5,41,5
ITE,25,681163,1,5,41,12
SZ,26,680975,1,5,41,6
ITE,25,681132,1,5,41,11
ITE,25,681164,1,5,41,12
UK,28,680887,1,5,41,3
BE,7,680827,1,5,41,1
SZ,26,681041,1,5,41,8
ITE,25,681156,1,5,41,12
GME,23,680862,1,5,42,2
BE,7,681165,1,5,42,12
EZE,21,680822,1,5,42,1
GME,23,681132,1,5,42,11
UK,27,680852,1,5,42,2
ITE,24,681173,1,5,42,12
BE,7,680888,1,5,42,3
UK,27,680892,1,5,42,3
UK,27,680861,1,5,42,2
ITE,24,680850,1,5,42,2
GM,22,681157,1,5,42,12
BE,7,680897,1,5,42,3
AU,6,680885,1,5,42,3
ITE,25,680894,1,5,42,3
GM,22,680821,1,5,42,1
SZ,26,680936,1,5,42,5
ITE,24,680828,1,5,42,1
AU,6,681132,1,5,42,11
GME,23,680904,1,5,42,4
GME,23,680905,1,5,42,4
ITE,24,680840,1,5,42,1
AU,6,680882,1,5,42,3
AU,6,681148,1,5,42,12
ITE,24,681164,1,5,42,12
EZE,21,681147,1,5,42,12
GME,23,681165,1,5,42,12
ITE,25,680877,1,5,42,3
ITE,25,680828,1,5,42,1
BE,7,680861,1,5,42,2
EZE,21,681164,1,6,42,12
SZ,26,680976,1,6,42,6
GME,23,681164,1,6,42,12
AU,6,680903,1,6,42,4
UK,28,680880,1,6,42,3
UK,28,680879,1,6,42,3
UK,28,680893,1,6,42,3
EZE,21,680862,1,6,42,2
UK,28,680895,1,6,42,3
UK,28,680826,1,6,42,1
UK,27,680855,1,6,42,2
AU,6,680862,1,6,42,2
CA,17,681148,1,6,42,12
CA,14,681124,1,6,42,11
CA,14,681120,1,6,42,11
CA,17,680889,1,6,42,3
GM,22,680822,1,6,42,1
USC,29,681165,1,6,42,12
CA,14,680912,1,6,42,4
ITE,25,681137,1,6,42,11
CA,14,680878,1,6,42,3
CA,14,681109,1,6,42,10
SZ,26,681088,1,6,42,10
UK,27,680848,1,6,42,2
CA,17,680865,1,6,42,2
EZE,21,681151,1,6,42,12
ITE,24,680826,1,6,42,1
CA,17,681139,1,6,42,11
USC,29,681153,1,6,42,12
CA,14,681106,1,6,42,10
CA,17,681143,1,6,42,11
ITE,25,680845,1,6,42,2
AU,6,681139,1,6,42,11
CA,14,681157,1,6,42,12
ITE,24,680825,1,6,42,1
UK,27,680890,1,6,42,3
BE,7,680842,1,6,42,1
ITE,24,680824,1,6,42,1
EIE,20,680841,1,6,42,1
EZE,21,680878,1,6,42,3
CA,14,681116,1,6,42,10
ITE,25,680899,1,6,42,3
GM,22,680882,1,6,42,3
ITE,24,680844,1,6,42,2
SZ,26,681018,1,6,42,7
CA,17,680869,1,6,42,2
UK,27,680841,1,6,42,1
BE,7,680850,1,6,42,2
BE,7,681157,1,6,42,12
ITE,25,681171,1,6,42,12
BE,7,680869,1,6,42,2
ITE,24,680866,1,6,42,2
SZ,26,680922,1,6,42,4
UK,28,680860,1,6,42,2
SZ,26,681027,1,6,42,8
GM,22,680818,1,6,42,1
ITE,25,681175,1,6,42,12
ITE,25,680879,1,6,42,3
UK,28,680817,1,6,42,1
UK,28,680892,1,6,42,3
UK,27,680849,1,6,42,2
ITE,25,680822,1,6,42,1
UK,27,680891,1,6,42,3
AU,6,680902,1,6,42,3
ITE,25,680840,1,6,42,1
GME,23,681148,1,6,42,12
EZE,21,681163,1,6,42,12
UK,27,680850,1,6,42,2
UK,27,680851,1,6,42,2
AU,6,680897,1,6,42,3
EZE,21,680886,1,6,42,3
GME,23,680886,1,6,42,3
ITE,25,680852,1,6,42,2
ITE,25,681170,1,6,42,12
ITE,25,680858,1,6,43,2
AU,6,680817,1,6,43,1
ITE,24,680818,1,6,43,1
ITE,24,680859,1,6,43,2
GM,22,681164,1,6,43,12
GM,22,681163,1,6,43,12
GME,23,681133,1,6,43,11
BE,7,680822,1,6,43,1
UK,27,680879,1,6,43,3
UK,28,680881,1,6,43,3
SZ,26,680918,1,6,43,4
GME,23,680840,1,6,43,1
SZ,26,681055,1,6,43,8
ITE,24,680872,1,6,43,3
GM,22,680862,1,6,43,2
AU,6,680874,1,6,43,3
ITE,24,680901,1,6,43,3
GM,22,680860,1,6,43,2
GM,22,680904,1,6,43,4
BE,7,680876,1,6,43,3
ITE,24,680817,1,6,43,1
GM,22,680823,1,6,43,1
EZE,21,681138,1,6,43,11
ITE,24,680837,1,6,43,1
BE,7,680878,1,6,43,3
BE,7,681162,1,6,43,12
ITE,24,680895,1,6,43,3
SZ,26,680968,1,6,43,6
GME,23,681152,1,6,43,12
ITE,25,680835,1,6,43,1
GME,23,681163,1,6,43,12
CA,14,681136,1,6,43,11
UK,27,680854,1,6,43,2
SZ,26,681038,1,6,43,8
UK,28,680877,1,6,43,3
UK,28,680818,1,6,43,1
CA,17,680891,1,6,43,3
GM,22,681132,1,6,43,11
CA,14,681115,1,6,43,10
CA,14,680879,1,6,43,3
CA,17,680878,1,6,43,3
USC,29,681166,1,6,43,12
CA,17,681111,1,6,43,10
ITE,24,680896,1,6,43,3
GM,22,681147,1,6,43,12
EZE,21,680823,1,6,43,1
UK,28,681177,1,6,43,12
CA,14,680913,1,6,43,4
CA,17,681165,1,6,43,12
UK,28,680886,1,6,43,3
ITE,25,680849,1,6,43,2
EZE,21,680905,1,6,43,4
EZE,21,680872,1,6,43,3
UK,28,681163,1,6,43,12
CA,14,680922,1,6,43,4
CA,17,681136,1,6,43,11
CA,17,681134,1,6,43,11
GM,22,681126,1,6,43,11
EIE,20,680828,1,6,43,1
GM,22,680873,1,6,43,3
CA,17,680922,1,6,43,4
UK,28,680894,1,6,43,3
BE,7,680866,1,6,43,2
SZ,26,680967,1,6,43,6
UK,27,680828,1,6,43,1
EZE,21,680818,1,6,43,1
SZ,26,680932,1,6,43,4
EZE,21,681152,1,6,43,12
ITE,25,681135,1,6,43,11
ITE,25,681133,1,6,43,11
UK,28,680876,1,6,43,3
EZE,21,680873,1,6,43,3
SZ,26,680955,1,6,43,5
BE,7,681154,1,6,43,12
UK,28,681161,1,6,43,12
GM,22,681133,1,6,43,11
GME,23,680877,1,6,43,3
GM,22,680877,1,6,43,3
ITE,24,680894,1,6,43,3
ITE,24,681167,1,6,43,12
ITE,25,680866,1,6,43,2
AU,6,681134,1,6,43,11
UK,27,680827,1,6,43,1
SZ,26,681089,1,6,43,10
UK,27,680847,1,6,43,2
GM,22,680886,1,6,43,3
ITE,24,680899,1,6,43,3
AU,6,680821,1,6,43,1
GME,23,681126,1,6,43,11
SZ,26,680934,1,6,43,5
BE,7,680821,1,6,43,1
ITE,24,681165,1,6,43,12
ITE,24,680864,1,6,43,2
EZE,21,681142,1,6,43,11
BE,7,680826,1,6,43,1
BE,7,680874,1,6,43,3
SZ,26,680988,1,6,43,6
SZ,26,681083,1,6,43,9
GME,23,681131,1,6,44,11
GME,23,681147,1,6,44,12
SZ,26,681019,1,6,44,7
UK,27,680826,1,6,44,1
SZ,26,680966,1,6,44,6
GME,23,680823,1,6,44,1
UK,28,681167,1,6,44,12
SZ,26,681056,1,6,44,9
UK,27,680885,1,6,44,3
SZ,26,681092,1,6,44,10
BE,7,680867,1,6,44,2
AU,6,681140,1,6,44,11
AU,6,680820,1,6,44,1
EZE,21,681150,1,6,44,12
ITE,24,680880,1,6,44,3
AU,6,680819,1,6,44,1
BE,7,680870,1,7,44,2
GME,23,680872,1,7,44,3
UK,27,680829,1,7,44,1
ITE,25,680850,1,7,44,2
AU,6,680869,1,7,44,2
ITE,25,681155,1,7,44,12
ITE,24,681155,1,7,44,12
SZ,26,681034,1,7,44,8
BE,7,681176,1,7,44,12
GME,23,681125,1,7,44,11
GM,22,681125,1,7,44,11
UK,27,680818,1,7,44,1
ITE,25,680901,1,7,44,3
USC,29,681174,1,7,44,12
CA,17,680890,1,7,44,3
UK,28,680898,1,7,44,3
USC,29,681147,1,7,44,12
SZ,26,680913,1,7,44,4
UK,28,681172,1,7,44,12
ITE,25,680820,1,7,44,1
UK,27,681120,1,7,44,11
ITE,25,680861,1,7,44,2
CA,17,680888,1,7,44,3
USC,29,681157,1,7,44,12
CA,17,681137,1,7,44,11
ITE,25,680853,1,7,44,2
EZE,21,681126,1,7,44,11
EIE,20,680842,1,7,44,1
ITE,25,680864,1,7,44,2
CA,17,680894,1,7,44,3
CA,17,681141,1,7,44,11
UK,28,680883,1,7,44,3
CA,17,681149,1,7,44,12
EIE,20,680859,1,7,44,2
CA,17,681142,1,7,44,11
EIE,20,680815,1,7,44,1
SZ,26,681035,1,7,44,8
BE,7,681163,1,7,44,12
BE,7,681174,1,7,44,12
SZ,26,680946,1,7,44,5
ITE,25,680902,1,7,44,3
BE,7,681164,1,7,44,12
ITE,24,680902,1,7,44,3
ITE,25,681154,1,7,44,12
GM,22,681121,1,7,44,11
BE,7,680902,1,7,44,3
UK,28,681168,1,7,44,12
GME,23,681121,1,7,44,11
BE,7,680817,1,7,44,1
AU,6,680827,1,7,44,1
ITE,24,681166,1,7,44,12
GM,22,681120,1,7,44,11
UK,27,680842,1,7,44,1
SZ,26,680935,1,7,44,5
ITE,24,681174,1,7,44,12
UK,27,680843,1,7,44,1
SZ,26,681030,1,7,44,8
SZ,26,680965,1,7,44,6
SZ,26,680981,1,7,44,6
UK,27,680819,1,7,44,1
ITE,24,680823,1,7,44,1
ITE,24,680838,1,7,44,1
GM,22,680826,1,7,44,1
GME,23,680825,1,7,45,1
UK,27,680893,1,7,45,3
BE,7,680868,1,7,45,2
UK,27,680889,1,7,45,3
SZ,26,680958,1,7,45,5
BE,7,680846,1,7,45,2
UK,27,680895,1,7,45,3
ITE,25,680841,1,7,45,1
GM,22,680840,1,7,45,1
AU,6,681153,1,7,45,12
BE,7,681146,1,7,45,11
UK,27,680880,1,7,45,3
AU,6,680826,1,7,45,1
UK,28,680864,1,7,45,2
SZ,26,680980,1,7,45,6
ITE,25,680872,1,7,45,3
ITE,25,681138,1,7,45,11
UK,28,680845,1,7,45,2
ITE,24,681170,1,7,45,12
SZ,26,680979,1,7,45,6
BE,7,681177,1,7,45,12
AU,6,681152,1,7,45,12
ITE,24,680877,1,7,45,3
EZE,21,680826,1,7,45,1
BE,7,681129,1,7,45,11
ITE,25,680865,1,7,45,2
UK,27,680898,1,7,45,3
ITE,25,680868,1,7,45,2
ITE,24,680839,1,7,45,1
ITE,24,680819,1,7,45,1
UK,27,681141,1,7,45,11
EIE,20,680814,1,7,45,1
CA,14,681119,1,7,45,11
BE,7,680877,1,7,45,3
UK,28,681169,1,7,45,12
CA,14,680931,1,7,45,4
CA,17,681109,1,7,45,10
UK,28,681162,1,7,45,12
SZ,26,681003,1,7,45,7
CA,17,681157,1,7,45,12
CA,17,680899,1,7,45,3
CA,14,680889,1,7,45,3
UK,27,681123,1,7,45,11
USC,29,681139,1,7,45,11
SZ,26,681085,1,7,45,9
UK,27,681163,1,7,45,12
EIE,20,680829,1,7,45,1
CA,14,681110,1,7,45,10
CA,17,680918,1,7,45,4
EIE,20,680825,1,7,45,1
CA,14,681105,1,7,45,10
CA,17,680925,1,7,45,4
CA,17,681124,1,7,45,11
UK,27,681140,1,7,45,11
USC,29,681146,1,7,45,11
CA,17,680919,1,7,45,4
SZ,26,681042,1,7,45,8
SZ,26,681017,1,7,45,7
EIE,20,680860,1,7,45,2
AU,6,680831,1,7,45,1
GME,23,681119,1,7,45,11
AU,6,681151,1,7,45,12
EZE,21,681123,1,7,45,11
UK,28,681147,1,7,45,12
ITE,24,681169,1,7,45,12
UK,28,680875,1,7,45,3
UK,27,680882,1,7,45,3
BE,7,680823,1,7,45,1
AU,6,681149,1,7,45,12
ITE,24,681176,1,7,45,12
GM,22,681131,1,7,45,11
BE,7,681175,1,7,45,12
AU,6,680904,1,7,45,4
SZ,26,680928,1,7,45,4
UK,28,681159,1,7,45,12
BE,7,681147,1,7,45,12
BE,7,681152,1,7,45,12
UK,27,680823,1,7,45,1
BE,7,681122,1,7,45,11
UK,27,680815,1,7,45,1
UK,27,680864,1,7,45,2
AU,6,681150,1,7,45,12
GME,23,680906,1,8,46,4
AU,6,681141,1,8,46,11
GM,22,680872,1,8,46,3
GM,22,681122,1,8,46,11
EZE,21,681127,1,8,46,11
ITE,24,681134,1,8,46,11
ITE,24,680887,1,8,46,3
EZE,21,680898,1,8,46,3
ITE,24,681133,1,8,46,11
ITE,24,680841,1,8,46,1
ITE,24,681156,1,8,46,12
UK,28,681153,1,8,46,12
UK,27,680888,1,8,46,3
EZE,21,681141,1,8,46,11
UK,28,680843,1,8,46,1
SZ,26,681084,1,8,46,9
UK,27,680897,1,8,46,3
UK,27,680874,1,8,46,3
BE,7,680844,1,8,46,2
UK,27,680894,1,8,46,3
UK,27,680846,1,8,46,2
SZ,26,680974,1,8,46,6
EZE,21,681146,1,8,46,11
GME,23,681128,1,8,46,11
UK,27,680884,1,8,46,3
UK,28,680814,1,8,46,1
GM,22,681119,1,8,46,11
GME,23,680826,1,8,46,1
UK,28,680825,1,8,46,1
UK,28,681128,1,8,46,11
UK,28,681103,1,8,46,10
BE,7,680875,1,8,46,3
UK,28,680874,1,8,46,3
SZ,26,680912,1,8,46,4
ITE,25,681139,1,8,46,11
BE,7,680824,1,8,46,1
BE,7,680872,1,8,46,3
CA,14,680943,1,8,46,5
UK,27,681148,1,8,46,12
UK,27,681121,1,8,46,11
UK,27,681144,1,8,46,11
EIE,20,680862,1,8,46,2
CA,17,681125,1,8,46,11
CA,14,681101,1,8,46,10
UK,28,681164,1,8,46,12
EIE,20,680827,1,8,46,1
UK,27,680877,1,8,46,3
ITE,24,680886,1,8,46,3
ITE,24,680835,1,8,46,1
UK,28,681121,1,8,46,11
EIE,20,680823,1,8,46,1
ITE,24,680822,1,8,46,1
EIE,20,680816,1,8,46,1
CA,17,681146,1,8,46,11
CA,17,680913,1,8,46,4
CA,14,681117,1,8,46,11
UK,27,680878,1,8,46,3
BE,7,680845,1,8,46,2
UK,27,680876,1,8,46,3
BE,7,680843,1,8,46,1
UK,28,681146,1,8,46,11
GME,23,681120,1,8,46,11
UK,27,681142,1,8,46,11
CA,17,681135,1,8,46,11
GM,22,681124,1,8,46,11
USC,29,681143,1,8,46,11
CA,14,681089,1,8,46,10
EIE,20,680890,1,8,46,3
UK,27,681160,1,8,46,12
CA,14,680898,1,8,46,3
EIE,20,680818,1,8,46,1
SZ,26,680969,1,8,46,6
BE,7,681148,1,8,46,12
ITE,24,680820,1,8,46,1
ITE,24,681130,1,8,46,11
ITE,24,681171,1,8,46,12
ITE,24,680821,1,8,46,1
GME,23,681136,1,8,46,11
GM,22,680825,1,8,46,1
BE,7,680873,1,8,46,3
AU,6,680886,1,8,46,3
ITE,24,680890,1,8,46,3
BE,7,681151,1,8,46,12
ITE,24,680845,1,8,46,2
AU,6,681127,1,8,46,11
GM,22,681146,1,8,46,11
ITE,25,681131,1,8,46,11
ITE,24,680827,1,8,46,1
BE,7,681153,1,8,46,12
ITE,24,680867,1,8,46,2
GM,22,681136,1,8,46,11
UK,27,680886,1,8,46,3
AU,6,681126,1,8,46,11
GME,23,681095,1,8,46,10
GME,23,681146,1,8,46,11
ITE,25,681134,1,8,46,11
GME,23,681124,1,8,46,11
UK,27,680824,1,8,46,1
GM,22,681114,1,8,46,10
SZ,26,680926,1,8,46,4
SZ,26,680925,1,8,46,4
GM,22,680905,1,8,46,4
EZE,21,681140,1,8,47,11
GM,22,681127,1,8,47,11
GME,23,681135,1,8,47,11
ITE,24,680898,1,8,47,3
BE,7,680871,1,8,47,2
SZ,26,681015,1,8,47,7
BE,7,681125,1,8,47,11
SZ,26,681080,1,8,47,9
UK,27,680875,1,8,47,3
UK,28,681148,1,8,47,12
SZ,26,680989,1,8,47,6
SZ,26,680977,1,8,47,6
BE,7,680903,1,8,47,4
CA,17,681115,1,8,47,10
EIE,20,680856,1,8,47,2
EIE,20,680843,1,8,47,1
CA,17,681108,1,8,47,10
BE,7,681126,1,8,47,11
UK,27,681172,1,8,47,12
UK,27,681164,1,8,47,12
ASN,4,681005,1,8,47,7
ITE,25,680903,1,8,47,4
UK,27,681175,1,8,47,12
USC,29,681137,1,8,47,11
EIE,20,680821,1,8,47,1
UK,28,680900,1,8,47,3
CA,17,681110,1,8,47,10
EIE,20,680863,1,8,47,2
EIE,20,681177,1,8,47,12
UK,27,681173,1,8,47,12
EZE,21,681122,1,8,47,11
EZE,21,681134,1,8,47,11
UK,28,680824,1,8,47,1
UK,27,681174,1,8,47,12
CA,17,680936,1,8,47,5
UK,28,681142,1,8,47,11
GME,23,681122,1,8,47,11
GME,23,680932,1,8,47,4
UK,28,681156,1,8,47,12
CA,17,680943,1,8,47,5
UK,28,681116,1,8,47,10
BE,7,680839,1,8,47,1
EIE,20,680817,1,8,47,1
UK,27,681147,1,8,47,12
UK,28,680873,1,8,47,3
ASN,4,681015,1,8,47,7
ITE,24,680897,1,8,47,3
UK,27,681161,1,8,47,12
UK,28,681112,1,8,47,10
SZ,26,680940,1,8,47,5
EIE,20,680889,1,8,47,3
UK,27,681171,1,8,47,12
EIE,20,680891,1,8,47,3
USC,29,681148,1,8,47,12
EZE,21,680906,1,8,47,4
EIE,20,680824,1,8,47,1
UK,27,680896,1,8,47,3
