station,datetime,obs_type,obs_value,TMAX_F,month,country_code
CA006139520,1216,1315,-2,29,12,5
CA006153192,1216,1315,-2,29,12,5
CA006110549,1119,1315,-2,29,11,5
CA006166416,1205,1315,-2,29,12,5
CA006139520,109,1315,-2,29,1,5
CA006153192,109,1315,-2,29,1,5
CA006137735,1211,1315,-2,29,12,5
CA006106362,1116,1315,-2,29,11,5
CA006166416,1115,1315,-2,29,11,5
CA006106362,1115,1315,-2,29,11,5
UK000056225,120,1315,-2,29,1,13
CA006158350,220,1315,-2,29,2,5
CA006139520,1207,1315,-2,29,12,5
CA006150689,202,1315,-2,29,2,5
CA006101872,316,1315,-2,29,3,5
CA006110549,304,1315,-2,29,3,5
CA006122845,116,1315,-2,29,1,5
CA006148100,305,1315,-2,29,3,5
CA006137735,101,1315,-2,29,1,5
CA006110549,315,1315,-2,29,3,5
CA006150689,101,1315,-2,29,1,5
CA006148100,1221,1315,-2,29,12,5
CA006106362,306,1315,-2,29,3,5
CA006158350,1209,1315,-2,29,12,5
CA006148100,306,1315,-2,29,3,5
CA006166416,306,1315,-2,29,3,5
CA006153192,101,1315,-2,29,1,5
CA006101872,318,1315,-2,29,3,5
CA006148100,307,1315,-2,29,3,5
CA006106362,126,1315,-2,29,1,5
CA006150689,227,1315,-2,29,2,5
CA006101872,228,1315,-2,29,2,5
CA006122845,318,1315,-2,29,3,5
SZ000006717,523,1315,-2,29,5,12
GM000004204,1124,1315,-2,29,11,9
UK000056225,112,1315,-2,29,1,13
SZ000006717,121,1315,-2,29,1,12
GME00125218,302,1315,-2,29,3,10
GM000004204,1204,1315,-2,29,12,9
AU000005901,1210,1315,-2,29,12,3
ITE00100554,1229,1315,-2,29,12,11
SZ000006717,327,1315,-2,29,3,12
SZ000006717,1028,1315,-2,29,10,12
BE000006447,114,1315,-2,29,1,4
AU000005901,1225,1315,-2,29,12,3
GM000004204,104,1315,-2,29,1,9
GME00125218,1222,1315,-2,29,12,10
SZ000006717,222,1315,-1,29,2,12
AU000005901,123,1315,-1,29,1,3
SZ000006717,314,1315,-1,29,3,12
EZE00100082,118,1315,-1,29,1,8
GME00125218,1124,1315,-1,29,11,10
GME00125218,1204,1315,-1,29,12,10
GM000004204,302,1315,-1,30,3,9
AU000005901,1206,1315,-1,30,12,3
GM000004204,1227,1315,-1,30,12,9
EZE00100082,1214,1315,-1,30,12,8
SZ000006717,120,1315,-1,30,1,12
SZ000006717,316,1315,-1,30,3,12
AU000005901,1124,1315,-1,30,11,3
SZ000006717,416,1315,-1,30,4,12
BE000006447,112,1315,-1,30,1,4
EZE00100082,104,1315,-1,30,1,8
EZE00100082,302,1315,-1,30,3,8
SZ000006717,1115,1315,-1,30,11,12
ITE00100554,1226,1315,-1,30,12,11
ITE00100554,1230,1315,-1,30,12,11
BE000006447,119,1315,-1,30,1,4
UK000056225,116,1315,-1,30,1,13
UK000056225,114,1315,-1,30,1,13
USC00288878,108,1315,-1,30,1,14
CA006106362,305,1315,-1,30,3,5
USC00288878,104,1315,-1,30,1,14
CA006122845,1211,1315,-1,30,12,5
CA006106362,131,1315,-1,30,1,5
CA006110549,1117,1315,-1,30,11,5
CA006137735,1231,1315,-1,30,12,5
CA006148100,206,1315,-1,30,2,5
CA006101872,1121,1315,-1,30,11,5
CA006148100,313,1315,-1,30,3,5
USC00288878,211,1315,-1,30,2,14
USC00288878,1201,1315,-1,30,12,14
USC00288878,210,1315,-1,30,2,14
CA006153192,1211,1315,-1,30,12,5
USC00288878,131,1315,-1,30,1,14
CA006110549,106,1315,-1,30,1,5
CA006153192,1130,1315,-1,30,11,5
CA006153192,1204,1315,-1,30,12,5
UK000056225,113,1315,-1,30,1,13
USC00288878,1215,1315,-1,30,12,14
CA006148100,1207,1315,-1,30,12,5
EIE00101859,116,1315,-1,30,1,7
CA006137735,1210,1315,-1,30,12,5
CA006148100,328,1315,-1,30,3,5
CA006158350,327,1315,-1,30,3,5
CA006158350,1223,1315,-1,30,12,5
CA006139520,327,1315,-1,30,3,5
GME00125218,301,1315,-1,30,3,10
CA006106362,318,1315,-1,30,3,5
USC00288878,112,1315,-1,30,1,14
CA006139520,326,1315,-1,30,3,5
USC00288878,1209,1315,-1,30,12,14
CA006110549,1229,1315,-1,30,12,5
CA006137735,318,1315,-1,30,3,5
CA006153192,124,1315,-1,30,1,5
CA006137735,117,1315,-1,30,1,5
CA006158350,1207,1315,-1,30,12,5
CA006148100,1220,1315,-1,30,12,5
SZ000006717,1104,1315,-1,30,11,12
CA006148100,1230,1315,-1,30,12,5
CA006166416,327,1315,-1,30,3,5
SZ000006717,403,1315,-1,30,4,12
CA006153192,1217,1315,-1,30,12,5
CA006139520,126,1315,-1,30,1,5
CA006101872,1115,1315,-1,30,11,5
CA006158350,126,1315,-1,30,1,5
CA006137735,123,1315,-1,30,1,5
CA006153192,123,1315,-1,30,1,5
CA006153192,327,1315,-1,30,3,5
CA006153192,316,1315,-1,30,3,5
CA006166416,1230,1315,-1,30,12,5
BE000006447,118,1315,-1,30,1,4
UK000056225,102,1315,-1,30,1,13
GME00125218,1230,1315,-1,30,12,10
SZ000006717,1116,1315,-1,30,11,12
SZ000006717,328,1315,-1,30,3,12
GME00125218,113,1315,-1,30,1,10
EZE00100082,1208,1315,-1,30,12,8
GM000004204,118,1315,-1,30,1,9
BE000006447,113,1315,-1,30,1,4
GME00125218,317,1315,-1,30,3,10
GME00125218,1208,1315,-1,30,12,10
EZE00100082,107,1315,-1,30,1,8
EZE00100082,314,1315,-1,30,3,8
BE000006447,102,1315,-1,30,1,4
AU000005901,1224,1315,-1,30,12,3
SZ000006717,225,1315,-1,30,2,12
GM000004204,1222,1315,-1,30,12,9
EZE00100082,119,1315,-1,30,1,8
SZ000006717,404,1315,-1,30,4,12
GME00125218,315,1315,-1,30,3,10
GME00125218,104,1315,-1,31,1,10
EZE00100082,1124,1315,-1,31,11,8
AU000005901,318,1315,-1,31,3,3
EZE00100082,301,1315,-1,31,3,8
GME00125218,116,1315,-1,31,1,10
GME00125218,118,1315,-1,31,1,10
AU000005901,125,1315,-1,31,1,3
SZ000006717,617,1315,-1,31,6,12
UK000056225,101,1315,-1,31,1,13
UK000056225,117,1315,-1,31,1,13
SZ000006717,107,1315,-1,31,1,12
EZE00100082,1224,1315,-1,31,12,8
CA006110549,219,1315,-1,31,2,5
CA006122845,313,1315,-1,31,3,5
CA006122845,326,1315,-1,31,3,5
CA006139520,316,1315,-1,31,3,5
CA006148100,204,1315,-1,31,2,5
CA006101872,1107,1315,-1,31,11,5
CA006122845,1231,1315,-1,31,12,5
CA006106362,1120,1315,-1,31,11,5
CA006110549,1221,1315,-1,31,12,5
CA006166416,1221,1315,-1,31,12,5
CA006153192,108,1315,-1,31,1,5
CA006166416,223,1315,-1,31,2,5
CA006150689,314,1315,-1,31,3,5
CA006153192,1209,1315,-1,31,12,5
CA006150689,205,1315,-1,31,2,5
UK000047811,1205,1315,-1,31,12,13
CA006139520,222,1315,-1,31,2,5
AU000005901,1230,1315,-1,31,12,3
CA006101872,1116,1315,-1,31,11,5
CA006139520,221,1315,-1,31,2,5
CA006122845,1217,1315,-1,31,12,5
CA006158350,1231,1315,-1,31,12,5
CA006158350,221,1315,-1,31,2,5
CA006139520,306,1315,-1,31,3,5
AU000005901,124,1315,-1,31,1,3
CA006153192,222,1315,-1,31,2,5
CA006106362,316,1315,-1,31,3,5
CA006101872,327,1315,-1,31,3,5
CA006158350,326,1315,-1,31,3,5
CA006153192,326,1315,-1,31,3,5
CA006122845,316,1315,-1,31,3,5
CA006148100,1202,1315,-1,31,12,5
CA006101872,305,1315,-1,31,3,5
CA006122845,222,1315,-1,31,2,5
CA006106362,1202,1315,-1,31,12,5
CA006150689,123,1315,-1,31,1,5
CA006110549,105,1315,-1,31,1,5
CA006122845,205,1315,-1,31,2,5
CA006139520,125,1315,-1,31,1,5
CA006139520,318,1315,-1,31,3,5
CA006150689,318,1315,-1,31,3,5
CA006139520,304,1315,-1,31,3,5
CA006166416,227,1315,-1,31,2,5
CA006106362,301,1315,-1,31,3,5
CA006158350,224,1315,-1,31,2,5
CA006158350,319,1315,-1,31,3,5
CA006139520,1218,1315,-1,31,12,5
CA006158350,1201,1315,-1,31,12,5
CA006110549,126,1315,-1,31,1,5
CA006166416,305,1315,-1,31,3,5
CA006166416,1130,1315,-1,31,11,5
CA006101872,206,1315,-1,31,2,5
ITE00100554,122,1315,-1,31,1,11
GM000004204,301,1315,-1,31,3,9
CA006110549,220,1315,-1,31,2,5
CA006148100,226,1315,-1,31,2,5
CA006137735,1205,1315,-1,31,12,5
CA006110549,1205,1315,-1,31,12,5
UK000056225,1230,1315,-1,31,12,13
CA006106362,1203,1315,-1,31,12,5
CA006106362,307,1315,-1,31,3,5
CA006166416,211,1315,-1,31,2,5
CA006122845,107,1315,-1,31,1,5
CA006139520,220,1315,-1,31,2,5
CA006110549,211,1315,-1,31,2,5
CA006110549,307,1315,-1,31,3,5
CA006153192,220,1315,-1,31,2,5
CA006148100,1203,1315,-1,31,12,5
CA006158350,307,1315,-1,31,3,5
EIE00101859,103,1315,-1,31,1,7
CA006137735,119,1315,-1,31,1,5
CA006122845,221,1315,-1,31,2,5
UK000056225,1231,1315,0,31,12,13
GM000004204,1226,1315,0,31,12,9
ITE00100554,108,1315,0,31,1,11
EZE00100082,304,1315,0,31,3,8
UK000056225,119,1315,0,31,1,13
ITE00100554,1227,1315,0,31,12,11
EZE00100082,228,1315,0,31,2,8
GM000004204,1208,1315,0,31,12,9
AU000005901,1227,1315,0,31,12,3
AU000005901,1205,1315,0,31,12,3
BE000006447,103,1315,0,31,1,4
GME00125218,103,1315,0,31,1,10
SZ000006717,1112,1315,0,31,11,12
GME00125218,1226,1315,0,31,12,10
BE000006447,116,1315,0,31,1,4
SZ000006717,429,1315,0,31,4,12
EZE00100082,108,1315,0,31,1,8
EZE00100082,1118,1315,0,31,11,8
AU000005901,301,1315,0,31,3,3
BE000006447,117,1315,0,31,1,4
SZ000006717,329,1315,0,31,3,12
SZ000006717,1021,1315,0,31,10,12
EI000003969,117,1315,0,31,1,6
SZ000006717,310,1315,0,31,3,12
SZ000006717,224,1315,0,31,2,12
SZ000006717,127,1315,0,31,1,12
GM000004204,116,1315,0,31,1,9
EZE00100082,1125,1315,0,32,11,8
EI000003969,103,1315,0,32,1,6
BE000006447,1205,1315,0,32,12,4
ITE00100550,1230,1315,0,32,12,11
GM000004204,1230,1315,0,32,12,9
AU000005901,1125,1315,0,32,11,3
EZE00100082,1230,1315,0,32,12,8
GME00125218,228,1315,0,32,2,10
GM000004204,303,1315,0,32,3,9
GME00125218,303,1315,0,32,3,10
EI000003969,102,1315,0,32,1,6
SZ000006717,1020,1315,0,32,10,12
UK000056225,111,1315,0,32,1,13
EI000003969,112,1315,0,32,1,6
UK000056225,118,1315,0,32,1,13
ITE00100550,1229,1315,0,32,12,11
CA006101872,1122,1315,0,32,11,5
UK000047811,117,1315,0,32,1,13
EIE00101859,114,1315,0,32,1,7
CA006122845,1205,1315,0,32,12,5
CA006101872,1221,1315,0,32,12,5
CA006110549,1220,1315,0,32,12,5
CA006137735,124,1315,0,32,1,5
CA006150689,223,1315,0,32,2,5
SZ000006717,325,1315,0,32,3,12
CA006137735,103,1315,0,32,1,5
CA006106362,1224,1315,0,32,12,5
CA006110549,225,1315,0,32,2,5
CA006106362,302,1315,0,32,3,5
CA006150689,211,1315,0,32,2,5
USC00288878,318,1315,0,32,3,14
CA006153192,125,1315,0,32,1,5
CA006106362,319,1315,0,32,3,5
CA006106362,228,1315,0,32,2,5
USC00288878,127,1315,0,32,1,14
GM000004204,103,1315,0,32,1,9
CA006158350,317,1315,0,32,3,5
EIE00101859,117,1315,0,32,1,7
CA006106362,226,1315,0,32,2,5
SZ000006717,321,1315,0,32,3,12
CA006153192,103,1315,0,32,1,5
GM000004204,317,1315,0,32,3,9
CA006106362,211,1315,0,32,2,5
AU000005901,302,1315,0,32,3,3
UK000047811,112,1315,0,32,1,13
CA006101872,1220,1315,0,32,12,5
EI000003969,113,1315,0,32,1,6
CA006137735,1119,1315,0,32,11,5
CA006101872,1114,1315,0,32,11,5
USC00288878,1217,1315,0,32,12,14
CA006137735,1230,1315,0,32,12,5
USC00288878,125,1315,0,32,1,14
CA006106362,304,1315,0,32,3,5
ITE00100554,123,1315,0,32,1,11
CA006106362,1114,1315,0,32,11,5
CA006122845,126,1315,0,32,1,5
CA006139520,305,1315,0,32,3,5
EIE00101859,120,1315,0,32,1,7
CA006148100,219,1315,0,32,2,5
EZE00100082,116,1315,0,32,1,8
EIE00101859,113,1315,0,32,1,7
CA006153192,1210,1315,0,32,12,5
CA006158350,305,1315,0,32,3,5
CA006148100,1224,1315,0,32,12,5
USC00288878,109,1315,0,32,1,14
USC00288878,220,1315,0,32,2,14
CA006101872,126,1315,0,32,1,5
CA006158350,1205,1315,0,32,12,5
CA006101872,1207,1315,0,32,12,5
CA006137735,316,1315,0,32,3,5
USC00288878,1216,1315,0,32,12,14
SZ000006717,326,1315,0,32,3,12
CA006148100,1115,1315,0,32,11,5
CA006153192,221,1315,0,32,2,5
EZE00100082,109,1315,0,32,1,8
CA006139520,1217,1315,0,32,12,5
CA006137735,221,1315,0,32,2,5
USC00288878,123,1315,0,32,1,14
CA006122845,1230,1315,0,32,12,5
CA006122845,306,1315,0,32,3,5
CA006158350,306,1315,0,32,3,5
EIE00101859,119,1315,0,32,1,7
CA006153192,215,1315,0,32,2,5
CA006158350,206,1315,0,32,2,5
CA006139520,313,1315,0,32,3,5
CA006139520,204,1315,0,32,2,5
EI000003969,115,1315,0,32,1,6
CA006106362,312,1315,0,32,3,5
CA006158350,106,1315,0,32,1,5
CA006106362,204,1315,0,32,2,5
CA006153192,107,1315,0,32,1,5
CA006150689,309,1315,0,32,3,5
CA006158350,205,1315,0,32,2,5
CA006110549,209,1315,0,32,2,5
USC00288878,114,1315,0,32,1,14
CA006137735,105,1315,0,32,1,5
CA006110549,205,1315,0,32,2,5
CA006106362,313,1315,0,32,3,5
USC00288878,1208,1315,0,32,12,14
CA006106362,1127,1315,0,32,11,5
EIE00101859,115,1315,0,32,1,7
CA006139520,107,1315,0,32,1,5
CA006106362,502,1315,0,32,5,5
CA006122845,308,1315,0,32,3,5
AU000005901,1204,1315,0,32,12,3
CA006122845,125,1315,0,32,1,5
CA006110549,203,1315,0,32,2,5
CA006137735,115,1315,0,32,1,5
EZE00100082,303,1315,0,32,3,8
GME00125218,307,1315,0,32,3,10
EZE00100082,1225,1315,0,32,12,8
SZ000006717,218,1315,0,32,2,12
EZE00100082,317,1315,0,32,3,8
EZE00100082,316,1315,0,33,3,8
AU000005901,303,1315,0,33,3,3
GM000004204,1220,1315,0,33,12,9
EZE00100082,318,1315,0,33,3,8
SZ000006717,318,1315,0,33,3,12
AU000005901,1126,1315,0,33,11,3
GME00125218,318,1315,0,33,3,10
SZ000006717,1024,1315,0,33,10,12
SZ000006717,1023,1315,0,33,10,12
AU000005901,114,1315,0,33,1,3
GME00125218,314,1315,0,33,3,10
EI000003969,116,1315,0,33,1,6
AU000005901,109,1315,0,33,1,3
GM000004204,228,1315,0,33,2,9
SZ000006717,208,1315,0,33,2,12
AU000005901,118,1315,0,33,1,3
SZ000006717,415,1315,0,33,4,12
SZ000006717,428,1315,0,33,4,12
AU000005901,113,1315,0,33,1,3
SZ000006717,1016,1315,0,33,10,12
ITE00100550,1231,1315,0,33,12,11
SZ000006717,206,1315,0,33,2,12
AU000005901,104,1315,0,33,1,3
GME00125218,123,1315,0,33,1,10
UK000056225,1225,1315,0,33,12,13
UK000056225,1227,1315,0,33,12,13
ITE00100550,123,1315,0,33,1,11
AU000005901,119,1315,0,33,1,3
SZ000006717,1029,1315,0,33,10,12
GME00125218,1225,1315,0,33,12,10
UK000056225,115,1315,0,33,1,13
AU000005901,117,1315,0,33,1,3
GME00125218,102,1315,1,33,1,10
EIE00101859,118,1315,1,33,1,7
UK000047811,113,1315,1,33,1,13
CA006139520,1209,1315,1,33,12,5
CA006137735,222,1315,1,33,2,5
CA006166416,1220,1315,1,33,12,5
CA006150689,326,1315,1,33,3,5
EIE00101859,112,1315,1,33,1,7
CA006148100,322,1315,1,33,3,5
CA006101872,1113,1315,1,33,11,5
CA006110549,316,1315,1,33,3,5
BE000006447,1228,1315,1,33,12,4
CA006110549,1202,1315,1,33,12,5
CA006148100,1112,1315,1,33,11,5
CA006166416,1107,1315,1,33,11,5
CA006137735,1221,1315,1,33,12,5
CA006158350,204,1315,1,33,2,5
USC00288878,316,1315,1,33,3,14
CA006101872,1202,1315,1,33,12,5
EIE00101859,1231,1315,1,33,12,7
UK000047811,111,1315,1,33,1,13
CA006122845,104,1315,1,33,1,5
CA006153192,306,1315,1,33,3,5
CA006122845,1210,1315,1,33,12,5
CA006110549,306,1315,1,33,3,5
CA006122845,1209,1315,1,33,12,5
AU000005901,1118,1315,1,33,11,3
CA006110549,131,1315,1,33,1,5
CA006150689,126,1315,1,33,1,5
CA006153192,309,1315,1,33,3,5
CA006166416,126,1315,1,33,1,5
CA006106362,326,1315,1,33,3,5
CA006139520,215,1315,1,33,2,5
CA006110549,328,1315,1,33,3,5
CA006137735,1207,1315,1,33,12,5
CA006150689,1115,1315,1,33,11,5
CA006139520,206,1315,1,33,2,5
EZE00100082,1207,1315,1,33,12,8
CA006150689,308,1315,1,33,3,5
CA006148100,308,1315,1,33,3,5
CA006158350,211,1315,1,33,2,5
USC00288878,315,1315,1,33,3,14
CA006137735,211,1315,1,33,2,5
CA006137735,107,1315,1,33,1,5
EIE00101859,104,1315,1,33,1,7
SZ000006717,315,1315,1,33,3,12
CA006101872,301,1315,1,33,3,5
CA006106362,1106,1315,1,33,11,5
ITE00100554,1231,1315,1,33,12,11
CA006150689,105,1315,1,33,1,5
CA006166416,1106,1315,1,33,11,5
CA006158350,125,1315,1,33,1,5
CA006139520,1231,1315,1,33,12,5
CA006101872,314,1315,1,33,3,5
CA006150689,319,1315,1,33,3,5
CA006148100,319,1315,1,33,3,5
CA006139520,202,1315,1,33,2,5
UK000047811,1130,1315,1,33,11,13
AU000005901,228,1315,1,33,2,3
EIE00101859,318,1315,1,33,3,7
CA006122845,219,1315,1,33,2,5
CA006122845,206,1315,1,33,2,5
CA006153192,202,1315,1,33,2,5
CA006158350,308,1315,1,33,3,5
CA006137735,327,1315,1,33,3,5
CA006122845,312,1315,1,33,3,5
CA006148100,321,1315,1,33,3,5
CA006166416,1121,1315,1,33,11,5
CA006110549,327,1315,1,33,3,5
CA006139520,321,1315,1,33,3,5
CA006166416,131,1315,1,33,1,5
CA006101872,218,1315,1,33,2,5
CA006110549,103,1315,1,33,1,5
SZ000006717,209,1315,1,33,2,12
EI000003969,114,1315,1,33,1,6
EI000003969,1202,1315,1,33,12,6
EZE00100082,1205,1315,1,33,12,8
GME00125218,1214,1315,1,33,12,10
SZ000006717,309,1315,1,33,3,12
UK000056225,1226,1315,1,33,12,13
ITE00100554,106,1315,1,33,1,11
GM000004204,112,1315,1,34,1,9
SZ000006717,503,1315,1,34,5,12
ITE00100554,105,1315,1,34,1,11
EZE00100082,115,1315,1,34,1,8
GM000004204,307,1315,1,34,3,9
SZ000006717,407,1315,1,34,4,12
GME00125218,1224,1315,1,34,12,10
GM000004204,304,1315,1,34,3,9
GME00125218,304,1315,1,34,3,10
EZE00100082,124,1315,1,34,1,8
GME00125218,1220,1315,1,34,12,10
GM000004204,102,1315,1,34,1,9
UK000056225,312,1315,1,34,3,13
SZ000006717,615,1315,1,34,6,12
GM000004204,1225,1315,1,34,12,9
EI000003969,118,1315,1,34,1,6
ITE00100550,1228,1315,1,34,12,11
SZ000006717,519,1315,1,34,5,12
AU000005901,314,1315,1,34,3,3
ITE00100554,124,1315,1,34,1,11
ITE00100554,110,1315,1,34,1,11
SZ000006717,925,1315,1,34,9,12
GM000004204,1203,1315,1,34,12,9
ITE00100554,109,1315,1,34,1,11
GM000004204,315,1315,1,34,3,9
GME00125218,112,1315,1,34,1,10
EZE00100082,1106,1315,1,34,11,8
CA006158350,328,1315,1,34,3,5
CA006150689,1230,1315,1,34,12,5
CA006153192,205,1315,1,34,2,5
CA006139520,219,1315,1,34,2,5
CA006106362,329,1315,1,34,3,5
CA006153192,304,1315,1,34,3,5
CA006139520,105,1315,1,34,1,5
USC00288878,1211,1315,1,34,12,14
CA006150689,305,1315,1,34,3,5
CA006110549,218,1315,1,34,2,5
CA006122845,220,1315,1,34,2,5
CA006158350,309,1315,1,34,3,5
CA006153192,105,1315,1,34,1,5
CA006122845,1130,1315,1,34,11,5
CA006110549,1223,1315,1,34,12,5
USC00288878,111,1315,1,34,1,14
CA006106362,406,1315,1,34,4,5
CA006153192,1230,1315,1,34,12,5
USC00288878,110,1315,1,34,1,14
CA006139520,1210,1315,1,34,12,5
EIE00101859,102,1315,1,34,1,7
CA006139520,1203,1315,1,34,12,5
USC00288878,107,1315,1,34,1,14
CA006150689,131,1315,1,34,1,5
EIE00101859,317,1315,1,34,3,7
CA006122845,1119,1315,1,34,11,5
CA006106362,1130,1315,1,34,11,5
CA006158350,203,1315,1,34,2,5
CA006101872,1120,1315,1,34,11,5
EZE00100082,103,1315,1,34,1,8
UK000056225,317,1315,1,34,3,13
CA006110549,226,1315,1,34,2,5
CA006122845,226,1315,1,34,2,5
CA006150689,104,1315,1,34,1,5
EZE00100082,1121,1315,1,34,11,8
CA006166416,226,1315,1,34,2,5
UK000047811,101,1315,1,34,1,13
CA006166416,319,1315,1,34,3,5
CA006166416,1127,1315,1,34,11,5
CA006166416,1203,1315,1,34,12,5
CA006110549,318,1315,1,34,3,5
EIE00101859,319,1315,1,34,3,7
CA006153192,211,1315,1,34,2,5
CA006158350,320,1315,1,34,3,5
UK000047811,115,1315,1,34,1,13
CA006166416,104,1315,1,34,1,5
CA006110549,317,1315,1,34,3,5
CA006110549,1203,1315,1,34,12,5
CA006122845,122,1315,1,34,1,5
CA006166416,326,1315,1,34,3,5
USC00288878,1205,1315,1,34,12,14
CA006158350,1202,1315,1,34,12,5
CA006101872,313,1315,1,34,3,5
CA006122845,309,1315,1,34,3,5
CA006166416,1202,1315,1,34,12,5
CA006166416,1113,1315,1,34,11,5
CA006106362,309,1315,1,34,3,5
CA006150689,1221,1315,1,34,12,5
CA006153192,1221,1315,1,34,12,5
BE000006447,1220,1315,1,34,12,4
CA006110549,215,1315,1,34,2,5
USC00288878,124,1315,1,34,1,14
CA006158350,227,1315,1,34,2,5
CA006122845,204,1315,1,34,2,5
CA006148100,1118,1315,1,34,11,5
CA006139520,104,1315,1,34,1,5
CA006110549,1115,1315,1,34,11,5
SZ000006717,608,1315,1,34,6,12
SZ000006717,1014,1315,1,34,10,12
USC00288878,314,1315,1,34,3,14
CA006158350,1228,1315,1,34,12,5
SZ000006717,427,1315,1,34,4,12
BE000006447,1206,1315,1,34,12,4
EZE00100082,125,1315,1,34,1,8
SZ000006717,430,1315,1,34,4,12
SZ000006717,420,1315,1,34,4,12
UK000056225,1201,1315,1,34,12,13
EZE00100082,1204,1315,1,34,12,8
GM000004204,318,1315,1,34,3,9
GM000004204,1214,1315,1,34,12,9
GME00125218,1203,1315,1,34,12,10
GM000004204,123,1315,1,34,1,9
GME00125218,1228,1315,1,34,12,10
EZE00100082,322,1315,1,34,3,8
BE000006447,105,1315,1,34,1,4
SZ000006717,211,1315,1,35,2,12
GME00125218,1229,1315,1,35,12,10
GME00125218,1118,1315,1,35,11,10
SZ000006717,130,1315,1,35,1,12
EI000003969,111,1315,1,35,1,6
ITE00100554,125,1315,1,35,1,11
SZ000006717,527,1315,2,35,5,12
EZE00100082,1220,1315,2,35,12,8
SZ000006717,123,1315,2,35,1,12
GME00125218,1125,1315,2,35,11,10
GME00125218,1106,1315,2,35,11,10
AU000005901,1223,1315,2,35,12,3
ITE00100554,121,1315,2,35,1,11
AU000005901,1228,1315,2,35,12,3
SZ000006717,213,1315,2,35,2,12
SZ000006717,1025,1315,2,35,10,12
GME00125218,1121,1315,2,35,11,10
SZ000006717,1108,1315,2,35,11,12
UK000056225,316,1315,2,35,3,13
SZ000006717,1015,1315,2,35,10,12
GME00125218,316,1315,2,35,3,10
GM000004204,227,1315,2,35,2,9
EZE00100082,1123,1315,2,35,11,8
GM000004204,1118,1315,2,35,11,9
ITE00100554,1201,1315,2,35,12,11
CA006110549,313,1315,2,35,3,5
CA006166416,1207,1315,2,35,12,5
CA006101872,312,1315,2,35,3,5
EZE00100082,1203,1315,2,35,12,8
CA006110549,1207,1315,2,35,12,5
CA006158350,104,1315,2,35,1,5
CA006106362,1113,1315,2,35,11,5
CA006122845,211,1315,2,35,2,5
CA006139520,1202,1315,2,35,12,5
CA006153192,126,1315,2,35,1,5
CA006166416,313,1315,2,35,3,5
CA006137735,1202,1315,2,35,12,5
CA006166416,1224,1315,2,35,12,5
CA006153192,318,1315,2,35,3,5
CA006101872,211,1315,2,35,2,5
EIE00101859,320,1315,2,35,3,7
CA006110549,312,1315,2,35,3,5
CA006158350,325,1315,2,35,3,5
CA006110549,1121,1315,2,35,11,5
USC00288878,322,1315,2,35,3,14
CA006150689,312,1315,2,35,3,5
CA006148100,312,1315,2,35,3,5
CA006153192,313,1315,2,35,3,5
CA006137735,1220,1315,2,35,12,5
CA006122845,1224,1315,2,35,12,5
USC00288878,223,1315,2,35,2,14
CA006122845,1220,1315,2,35,12,5
EI000003969,101,1315,2,35,1,6
USC00288878,306,1315,2,35,3,14
CA006158350,214,1315,2,35,2,5
CA006122845,322,1315,2,35,3,5
CA006153192,1119,1315,2,35,11,5
USC00288878,102,1315,2,35,1,14
CA006148100,325,1315,2,35,3,5
CA006166416,312,1315,2,35,3,5
ITE00100550,108,1315,2,35,1,11
USC00288878,101,1315,2,35,1,14
BE000006447,1229,1315,2,35,12,4
CA006122845,502,1315,2,35,5,5
CA006110549,325,1315,2,35,3,5
CA006166416,318,1315,2,35,3,5
CA006150689,320,1315,2,35,3,5
CA006139520,1221,1315,2,35,12,5
UK000047811,110,1315,2,35,1,13
CA006110549,305,1315,2,35,3,5
CA006137735,328,1315,2,35,3,5
CA006122845,1221,1315,2,35,12,5
CA006153192,307,1315,2,35,3,5
ITE00100554,118,1315,2,35,1,11
CA006101872,308,1315,2,35,3,5
CA006166416,309,1315,2,35,3,5
CA006122845,105,1315,2,35,1,5
CA006110549,217,1315,2,35,2,5
CA006166416,206,1315,2,35,2,5
CA006139520,319,1315,2,35,3,5
CA006101872,329,1315,2,35,3,5
CA006122845,319,1315,2,35,3,5
CA006150689,206,1315,2,35,2,5
ITE00100554,1203,1315,2,35,12,11
CA006101872,319,1315,2,35,3,5
CA006158350,105,1315,2,35,1,5
CA006122845,1228,1315,2,35,12,5
CA006153192,219,1315,2,35,2,5
CA006166416,218,1315,2,35,2,5
BE000006447,301,1315,2,35,3,4
CA006158350,1220,1315,2,35,12,5
CA006101872,405,1315,2,35,4,5
CA006122845,1204,1315,2,35,12,5
CA006106362,405,1315,2,35,4,5
CA006139520,307,1315,2,35,3,5
CA006158350,202,1315,2,35,2,5
CA006137735,305,1315,2,35,3,5
UK000047811,118,1315,2,35,1,13
EZE00100082,305,1315,2,35,3,8
GM000004204,314,1315,2,35,3,9
ITE00100554,1202,1315,2,35,12,11
ITE00100554,120,1315,2,35,1,11
GM000004204,312,1315,2,35,3,9
ITE00100554,1223,1315,2,35,12,11
EZE00100082,315,1315,2,35,3,8
EZE00100082,112,1315,2,35,1,8
AU000005901,112,1315,2,35,1,3
BE000006447,1221,1315,2,35,12,4
BE000006447,101,1315,2,35,1,4
UK000056225,110,1315,2,35,1,13
BE000006447,312,1315,2,35,3,4
SZ000006717,323,1315,2,35,3,12
GM000004204,305,1315,2,35,3,9
